"id","r","g","b","h","s","v","color","SiO2_percent","Al2O3_percent","B2O3_percent","Li2O_percent","K2O_percent","Na2O_percent","KNaO_percent","BeO_percent","MgO_percent","CaO_percent","SrO_percent","BaO_percent","ZnO_percent","PbO_percent","P2O5_percent","F_percent","V2O5_percent","Cr2O3_percent","MnO_percent","MnO2_percent","FeO_percent","Fe2O3_percent","CoO_percent","NiO_percent","CuO_percent","Cu2O_percent","CdO_percent","TiO2_percent","ZrO_percent","ZrO2_percent","SnO2_percent","HfO2_percent","Nb2O5_percent","Ta2O5_percent","MoO3_percent","WO3_percent","OsO2_percent","IrO2_percent","PtO2_percent","Ag2O_percent","Au2O3_percent","GeO2_percent","As2O3_percent","Sb2O3_percent","Bi2O3_percent","SeO2_percent","La2O3_percent","CeO2_percent","PrO2_percent","Pr2O3_percent","Nd2O3_percent","U3O8_percent","Sm2O3_percent","Eu2O3_percent","Tb2O3_percent","Dy2O3_percent","Ho2O3_percent","Er2O3_percent","Tm2O3_percent","Yb2O3_percent","Lu2O3_percent","loi"
173,0.00,0.00,255.00,,,,,48.59,15.71,0.52,0.00,3.92,1.24,5.17,0.00,4.61,7.93,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.24,0.00,0.42,0.00,0.23,0.61,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.45
174,0.00,0.00,255.00,,,,,39.31,10.81,0.00,0.00,4.88,1.52,6.41,0.00,0.06,5.97,10.20,0.00,7.12,0.00,0.87,0.00,0.00,0.00,0.00,0.00,0.00,1.01,0.59,0.00,0.00,0.00,0.00,7.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.78
175,64.00,105.00,224.00,,,,,50.26,13.88,0.00,0.00,3.86,1.17,5.04,0.00,0.03,8.99,3.45,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.22,1.11,0.00,0.00,0.00,0.00,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.12
178,123.00,112.00,245.00,,,,,52.50,10.69,0.00,0.00,4.00,1.22,5.22,0.00,0.02,11.50,0.00,0.00,2.94,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.74,0.00,0.00,0.00,0.00,0.00,5.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.60
179,0.00,0.00,255.00,,,,,50.00,14.82,0.97,0.00,3.93,1.27,5.20,0.00,4.10,8.89,0.01,0.00,0.00,0.00,0.05,0.00,0.00,0.14,0.00,0.21,0.00,0.19,0.46,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.80
181,64.00,105.00,224.00,,,,,58.46,13.00,0.00,0.00,3.46,0.99,4.46,0.00,0.07,10.89,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.75,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.88
184,0.00,0.00,255.00,,,,,49.77,13.71,0.00,0.00,3.86,1.15,5.01,0.00,0.02,9.02,3.46,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.62,1.58,0.00,0.00,0.00,0.00,4.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.33
192,0.00,0.00,255.00,,,,,47.80,16.30,0.52,0.00,4.23,1.28,5.52,0.00,4.63,8.12,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.24,0.00,0.42,0.00,0.22,0.61,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.39
193,0.00,0.00,255.00,,,,,57.30,11.03,0.00,0.00,3.94,1.20,5.15,0.00,1.71,9.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.00,0.00,0.00,1.22,0.36,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.02
197,13.00,153.00,186.00,,,,,39.89,13.87,0.00,0.00,1.89,1.41,3.31,0.00,0.07,18.46,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.00,2.38,0.00,0.00,0.13,0.00,0.00,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.88
201,81.00,191.00,31.00,,,,,37.07,11.69,0.00,0.00,1.90,3.91,5.82,0.00,0.06,0.30,0.00,27.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.77,0.00,0.00,0.59,0.00,0.00,3.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.96
202,204.00,128.00,51.00,,,,,37.53,8.44,0.00,0.00,2.02,0.19,2.22,0.00,0.77,0.13,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,31.28,0.00,3.42,3.73,0.00,4.00,0.00,0.00,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.76
203,204.00,128.00,51.00,,,,,37.53,8.44,0.00,0.00,2.02,0.19,2.22,0.00,0.77,0.13,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,31.32,0.00,3.42,3.71,0.00,3.97,0.00,0.00,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.76
205,204.00,128.00,51.00,,,,,62.51,17.59,0.00,0.00,14.27,0.00,14.27,0.00,0.49,1.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.29
206,204.00,128.00,51.00,,,,,34.89,7.85,0.00,0.00,1.89,0.18,2.07,0.00,0.72,0.12,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,28.96,0.00,3.19,4.59,0.00,4.69,0.00,0.00,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.24
207,166.00,41.00,41.00,,,,,43.36,13.48,0.00,0.00,1.95,2.74,4.69,0.00,3.39,10.92,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,6.10,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.79
210,166.00,41.00,41.00,,,,,58.91,20.97,0.49,0.67,3.08,6.50,9.58,0.00,0.20,3.46,0.00,0.00,0.00,0.00,1.8e-03,0.00,0.00,0.00,0.00,0.00,0.00,1.43,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.15
211,209.00,181.00,140.00,,,,,50.99,10.85,0.00,0.00,7.42,0.00,7.42,0.00,3.07,8.85,0.00,2.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.66,0.00,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.20
223,0.00,255.00,0.00,,,,,64.57,10.88,0.00,0.00,2.52,0.72,3.24,0.00,2.86,7.99,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,1.09,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.23
224,143.00,237.00,143.00,,,,,69.77,10.10,0.00,0.00,4.67,1.34,6.01,0.00,0.02,0.35,8.84,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.66
225,143.00,237.00,143.00,,,,,64.14,7.47,0.00,3.25,0.06,0.01,0.08,0.00,0.02,8.45,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,2.05,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.38
229,140.00,181.00,0.00,,,,,60.50,11.69,0.00,0.00,7.33,6.9e-03,7.34,0.00,0.01,9.98,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.24,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.34
230,173.00,217.00,230.00,,,,,63.98,10.73,0.00,0.00,7.70,0.00,7.70,0.00,0.00,0.00,0.00,12.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.40
231,64.00,224.00,209.00,,,,,44.10,15.27,0.00,0.00,2.73,5.78,8.51,0.00,4.31,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.00,0.77,0.00,0.00,0.04,0.00,9.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.75
240,143.00,237.00,143.00,,,,,58.30,10.91,0.00,0.00,6.50,0.00,6.50,0.00,0.00,10.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.83
241,0.00,0.00,255.00,,,,,58.24,13.40,0.00,0.00,4.60,1.38,5.98,0.00,0.00,9.87,0.00,0.00,2.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.59
246,171.00,224.00,176.00,,,,,61.81,11.03,0.00,0.00,5.21,1.56,6.77,0.00,6.1e-03,6.76,0.00,1.90,2.45,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,1.95,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.83
252,0.00,255.00,0.00,,,,,59.00,12.66,0.00,0.00,3.33,0.95,4.28,0.00,1.06,10.62,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.06
254,107.00,240.00,36.00,,,,,67.35,7.14,1.14,1.76,1.05,6.70,7.76,0.00,0.11,2.79,0.00,5.02,0.00,0.00,0.00,0.00,0.00,0.48,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.06
256,0.00,0.00,255.00,,,,,55.83,15.84,0.00,0.00,14.70,0.06,14.77,0.00,0.36,7.06,0.00,0.00,0.00,0.00,1.10,0.00,0.00,0.00,0.10,0.00,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.61
344,0.00,255.00,0.00,,,,,56.61,21.19,0.51,0.69,3.11,6.67,9.79,0.00,0.17,3.54,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.60,0.00,0.00,0.00,0.00,1.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.72
348,0.00,0.00,255.00,,,,,55.80,11.68,3.62,0.00,2.66,2.53,5.20,0.00,0.56,7.75,0.00,0.00,1.79,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.89,0.50,0.29,0.00,0.00,0.00,0.00,3.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.99
349,64.00,224.00,209.00,,,,,44.23,14.72,0.00,1.07,2.63,5.50,8.14,0.00,0.08,0.40,0.00,20.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,1.69,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.41
350,0.00,255.00,240.00,,,,,39.09,9.67,0.00,0.00,4.32,1.29,5.62,0.00,0.00,3.90,0.00,26.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,2.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.69
351,255.00,0.00,0.00,,,,,53.78,6.47,7.73,0.00,2.71,1.82,4.53,0.00,0.01,4.30,0.00,5.25,8.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,1.38,0.00,0.00,0.00,0.00,0.00,1.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.76
352,255.00,0.00,0.00,,,,,59.04,11.69,2.95,0.00,2.02,5.62,7.64,0.00,0.04,10.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.84
353,204.00,110.00,82.00,,,,,56.43,9.10,0.00,0.00,1.64,3.50,5.14,0.00,2.57,8.12,4.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.00,2.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.30
357,204.00,110.00,82.00,,,,,56.23,12.40,2.40,0.00,3.07,4.63,7.71,0.00,0.35,9.94,0.00,0.00,0.00,0.00,8.9e-03,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.25,0.00,0.00,9.0e-03,0.00,0.00,0.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.59
359,255.00,0.00,0.00,,,,,56.17,12.26,3.48,0.00,3.48,4.59,8.07,0.00,0.49,8.57,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.16,0.00,0.00,0.01,0.00,0.00,1.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.97
360,255.00,0.00,0.00,,,,,58.48,7.79,5.37,0.00,2.44,2.41,4.86,0.00,0.02,11.71,0.00,0.00,0.00,0.00,3.8e-03,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.27,0.00,0.00,5.5e-03,0.00,0.00,1.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.62
361,255.00,0.00,0.00,,,,,55.79,11.18,2.42,0.00,2.17,4.21,6.38,0.00,1.16,10.03,0.00,0.00,4.45,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.43,0.00,0.00,0.01,0.00,0.00,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.01
362,255.00,0.00,0.00,,,,,58.47,12.84,2.82,0.52,2.35,4.56,6.92,0.00,0.40,8.62,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.19,0.00,0.00,0.01,0.00,0.00,0.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.99
363,204.00,110.00,82.00,,,,,58.35,10.48,0.23,0.00,4.92,2.76,7.68,0.00,1.13,8.18,0.00,0.00,4.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.57,0.00,0.00,0.00,0.00,0.00,1.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14
364,255.00,0.00,0.00,,,,,57.11,7.20,1.90,0.00,4.03,2.08,6.11,0.00,1.85,8.83,0.00,3.28,1.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,2.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.85
365,255.00,0.00,0.00,,,,,53.10,14.99,0.00,0.00,11.19,5.3e-03,11.20,0.00,8.0e-03,5.46,0.00,0.00,6.79,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.62,0.00,0.00,0.02,0.00,0.00,1.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.75
366,255.00,0.00,0.00,,,,,52.06,8.00,4.63,0.00,4.49,3.31,7.80,0.00,0.04,5.94,0.00,3.78,2.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.94,0.00,0.00,0.14,0.00,0.00,0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.07
367,204.00,110.00,82.00,,,,,54.50,11.93,6.61,0.00,2.81,4.34,7.15,0.00,0.04,9.64,0.00,0.00,0.00,0.00,5.1e-03,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.29,0.00,0.00,7.5e-03,0.00,0.00,1.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.97
368,255.00,0.00,0.00,,,,,51.93,8.49,3.44,0.00,4.45,1.83,6.28,0.00,1.68,8.71,0.00,0.00,3.80,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.56,0.00,0.00,0.91,0.00,0.00,0.02,0.00,0.00,2.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.90
370,255.00,0.00,0.00,,,,,56.71,12.58,1.16,0.00,1.59,5.58,7.18,0.00,0.02,10.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.61,0.00,0.00,0.00,0.00,0.00,2.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.64
371,255.00,191.00,204.00,,,,,61.12,6.85,4.51,0.00,1.33,3.38,4.71,0.00,3.38,7.29,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.18,0.00,0.00,0.01,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.37
